Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
2007-02-01,-7.06,17.96,-13.0,12.2,3.45,25.32,0.02,29.61,29.95
2007-02-02,-16.06,24.98,-22.0,6.98,0.0,28.77,0.0,29.69,29.91
2007-02-03,3.2,33.08,-0.4,19.04,0.0,16.11,0.0,29.8,30.1
2007-02-04,3.02,42.08,-0.94,21.02,0.0,13.81,0.0,30.08,30.24
2007-02-05,30.92,50.0,17.96,28.94,3.36,19.69,0.0,30.13,30.29
2007-02-06,33.98,50.0,26.06,30.02,5.75,16.11,0.0,30.04,30.13
2007-02-07,26.96,37.04,23.0,30.02,0.0,12.66,0.0,30.01,30.1
2007-02-08,19.94,41.0,19.04,28.4,0.0,11.51,0.0,29.93,30.09
2007-02-09,19.4,32.0,15.8,26.96,0.0,18.41,0.0,30.05,30.16
2007-02-10,15.8,37.94,12.2,30.02,0.0,18.41,0.0,29.91,30.09
2007-02-11,30.92,48.92,24.08,30.92,0.0,13.81,0.0,29.71,29.88
2007-02-12,19.94,37.04,17.06,32.0,0.0,25.32,0.0,29.76,30.12
2007-02-13,10.04,19.04,6.08,15.8,5.75,16.11,0.03,30.04,30.15
2007-02-14,3.2,17.96,1.4,12.2,0.0,8.06,0.02,30.0,30.1
2007-02-15,3.02,33.08,-0.94,15.98,0.0,18.41,0.01,29.88,30.09
2007-02-16,30.02,44.06,17.06,28.4,16.11,41.43,0.0,29.77,30.18
2007-02-17,24.98,33.98,14.0,23.0,0.0,23.02,0.0,30.19,30.36
2007-02-18,30.92,48.92,15.08,30.02,0.0,19.56,0.0,29.63,30.17
2007-02-19,28.04,42.08,21.92,30.92,0.0,16.11,0.0,29.59,29.76
2007-02-20,28.94,50.0,17.96,28.94,3.45,23.02,0.0,29.7,29.82
2007-02-21,33.08,46.04,17.06,32.0,0.0,13.81,0.0,29.81,30.1
2007-02-22,28.94,39.92,23.0,32.0,0.0,10.36,0.0,29.76,30.1
2007-02-23,23.0,57.02,15.08,28.94,0.0,32.22,0.0,29.35,29.73
2007-02-24,21.92,37.94,12.92,30.2,3.45,44.88,0.14,29.45,29.85
2007-02-25,14.0,39.02,8.06,26.96,0.0,13.81,0.0,29.56,29.82
2007-02-26,24.08,50.0,14.0,23.0,0.0,21.86,0.0,29.61,29.84
2007-02-27,23.0,48.92,15.98,32.0,0.0,14.96,0.0,29.46,29.83
2007-02-28,21.02,32.0,12.92,28.4,0.0,19.56,0.15,29.51,29.62
2007-03-01,17.06,35.06,-2.02,12.02,8.06,33.37,0.0,29.63,29.75
2007-03-02,21.02,30.02,-5.98,8.06,6.9,25.32,0.0,29.74,30.11
2007-03-03,19.04,37.04,-5.08,14.0,0.0,17.26,0.0,30.13,30.32
2007-03-04,21.92,48.02,6.08,28.04,5.75,17.26,0.0,30.27,30.43
2007-03-05,30.02,59.0,21.92,33.98,0.0,13.81,0.0,30.16,30.31
2007-03-06,35.96,57.92,17.06,30.02,0.0,12.66,0.0,30.13,30.23
2007-03-07,35.96,60.98,19.04,33.08,0.0,17.26,0.0,30.04,30.23
2007-03-08,35.96,62.6,19.94,28.94,0.0,31.07,0.0,29.86,30.05
2007-03-09,30.02,62.06,1.94,30.02,0.0,16.11,0.0,29.97,30.11
2007-03-10,39.02,55.04,26.96,39.2,0.0,16.11,0.17,30.02,30.25
2007-03-11,35.06,57.92,21.92,37.4,0.0,12.66,0.0,30.24,30.34
2007-03-12,42.08,69.98,21.92,37.04,0.0,20.71,0.0,30.06,30.28
2007-03-13,44.96,71.96,19.94,28.04,0.0,16.11,0.0,29.89,30.05
2007-03-14,39.2,60.08,24.08,39.92,0.0,23.02,0.0,29.89,30.08
2007-03-15,30.92,51.8,23.0,37.04,0.0,25.32,0.0,30.01,30.32
2007-03-16,28.94,68.0,17.96,30.02,3.45,14.96,0.0,30.09,30.28
2007-03-17,39.92,73.04,12.02,30.02,3.45,17.26,0.0,29.99,30.17
2007-03-18,39.02,73.94,14.0,24.08,0.0,19.56,0.0,29.83,29.98
2007-03-19,33.98,66.92,24.8,35.06,3.45,27.62,0.0,29.99,30.15
2007-03-20,41.0,71.96,17.96,35.96,0.0,27.51,0.0,29.79,30.0
2007-03-21,44.06,66.92,17.96,35.06,0.0,16.11,0.0,29.77,30.07
2007-03-22,35.06,66.02,28.94,37.04,0.0,12.66,0.0,29.9,30.05
2007-03-23,42.98,64.94,33.08,44.6,0.0,23.02,0.0,29.86,30.01
2007-03-24,39.92,44.96,37.04,41.0,4.6,19.56,0.32,29.93,30.02
2007-03-25,41.0,69.08,28.94,37.04,3.45,17.26,0.0,29.94,30.01
2007-03-26,44.06,64.04,28.04,41.0,5.75,16.11,0.0,30.0,30.12
2007-03-27,42.08,64.94,39.02,44.06,4.6,32.22,0.0,29.59,30.07
2007-03-28,30.92,64.04,-4.0,42.98,0.0,36.82,0.0,29.53,29.93
2007-03-29,24.98,30.92,23.0,26.6,0.0,32.22,0.08,29.95,30.27
2007-03-30,14.0,44.96,10.94,28.04,0.0,16.11,0.0,29.98,30.27
2007-03-31,26.96,57.92,19.04,28.04,0.0,24.17,0.0,29.76,29.96
2007-04-01,33.08,66.02,23.0,33.08,5.75,17.26,0.0,29.81,29.88
2007-04-02,33.98,71.06,15.08,35.06,0.0,26.47,0.0,29.7,29.93
2007-04-03,28.04,53.96,21.92,32.0,6.9,20.71,0.0,29.94,30.25
2007-04-04,26.96,60.98,21.92,30.92,3.45,19.56,0.0,30.09,30.29
2007-04-05,33.98,57.02,26.06,33.08,5.75,23.02,0.0,30.07,30.27
2007-04-06,23.0,33.98,17.96,30.2,3.45,23.02,0.03,30.24,30.4
2007-04-07,23.0,30.2,19.4,23.0,5.75,14.96,0.0,30.0,30.22
2007-04-08,24.08,39.92,21.2,33.8,0.0,10.36,0.06,29.78,30.0
2007-04-09,30.02,66.02,28.04,37.04,0.0,18.41,0.0,29.57,29.79
2007-04-10,33.08,53.96,1.04,35.06,0.0,31.07,0.0,29.53,29.77
2007-04-11,28.04,48.92,-0.04,17.96,0.0,14.96,0.0,29.74,29.89
2007-04-12,21.92,42.08,15.98,35.6,0.0,19.56,0.03,29.8,29.97
2007-04-13,28.04,39.92,24.98,30.92,0.0,12.66,0.02,29.97,30.14
2007-04-14,24.98,62.96,8.06,26.06,0.0,14.96,0.0,29.95,30.12
2007-04-15,33.08,73.04,21.02,33.98,4.6,27.62,0.0,29.78,29.99
2007-04-16,39.92,57.92,26.06,37.94,5.75,24.17,0.0,29.83,30.1
2007-04-17,39.02,57.02,35.06,41.0,0.0,18.41,0.12,29.98,30.07
2007-04-18,37.04,69.98,28.04,42.98,0.0,35.67,0.0,29.54,29.97
2007-04-19,41.0,60.08,1.94,39.92,0.0,25.32,0.0,29.51,29.88
2007-04-20,35.06,73.4,15.08,26.96,6.9,21.86,0.0,29.7,29.9
2007-04-21,41.0,64.94,17.06,35.96,3.45,23.02,0.0,29.72,29.84
2007-04-22,42.98,62.96,26.96,37.04,3.45,21.86,0.0,29.83,29.93
2007-04-23,41.0,60.08,37.04,46.4,0.0,27.62,0.29,29.79,29.92
2007-04-24,33.8,42.8,30.2,42.8,6.9,37.98,2.02,29.83,30.14
2007-04-25,35.06,53.06,30.92,37.04,5.75,12.66,0.0,30.02,30.16
2007-04-26,33.98,66.02,28.94,44.06,0.0,25.32,0.01,29.85,30.07
2007-04-27,41.0,62.96,35.96,44.06,0.0,16.11,0.0,30.08,30.22
2007-04-28,46.04,82.4,32.0,42.8,0.0,21.92,0.0,30.16,30.29
2007-04-29,53.6,80.06,32.0,48.2,0.0,19.56,0.0,30.01,30.16
2007-04-30,55.04,80.96,35.06,46.04,0.0,31.09,0.0,29.92,30.1
2007-05-01,44.06,66.92,41.0,50.0,0.0,17.26,0.0,30.05,30.16
2007-05-02,48.02,69.98,44.06,48.92,10.36,26.47,0.0,29.86,30.05
2007-05-03,44.96,75.02,30.2,48.92,0.0,39.13,0.0,29.48,29.84
2007-05-04,39.92,57.02,28.04,39.2,5.75,16.11,0.01,29.66,29.84
2007-05-05,39.92,55.94,32.0,42.8,0.0,16.11,0.21,29.48,29.74
2007-05-06,35.96,55.94,30.92,37.94,3.45,17.26,0.02,29.75,30.16
2007-05-07,41.0,55.04,30.92,37.94,0.0,13.81,0.02,30.15,30.27
2007-05-08,42.08,66.02,28.94,35.96,3.45,14.96,0.0,30.12,30.25
2007-05-09,44.96,71.96,28.04,39.92,0.0,25.32,0.0,30.02,30.12
2007-05-10,50.0,75.92,33.98,42.98,4.6,13.81,0.0,30.08,30.23
2007-05-11,44.96,80.96,28.04,42.08,0.0,21.86,0.0,30.16,30.25
2007-05-12,53.96,82.04,35.06,46.94,0.0,25.32,0.05,30.12,30.2
2007-05-13,55.04,84.92,26.96,42.98,0.0,14.96,0.0,30.0,30.12
2007-05-14,46.94,71.6,37.04,48.92,4.6,35.67,0.41,29.97,30.35
2007-05-15,44.06,60.08,39.2,46.04,0.0,14.96,0.02,30.3,30.41
2007-05-16,44.96,71.06,37.04,50.0,0.0,13.81,0.0,30.17,30.3
2007-05-17,48.02,73.04,39.02,48.2,0.0,20.71,0.0,30.12,30.22
2007-05-18,50.0,78.8,35.06,42.8,0.0,21.86,0.0,30.05,30.14
2007-05-19,51.98,78.98,35.06,46.94,3.45,16.11,0.0,30.04,30.13
2007-05-20,48.02,78.98,37.94,48.2,0.0,19.56,0.0,29.85,30.05
2007-05-21,46.04,78.98,33.8,46.4,0.0,34.52,0.0,29.62,29.81
2007-05-22,42.08,60.98,37.04,48.2,0.0,23.02,0.46,29.64,29.96
2007-05-23,42.08,55.94,37.04,44.96,0.0,26.47,0.06,29.96,30.2
2007-05-24,35.96,62.96,30.92,39.02,3.45,20.71,0.0,30.1,30.23
2007-05-25,46.94,75.02,30.02,46.04,5.75,21.86,0.0,29.95,30.13
2007-05-26,42.98,73.4,37.04,48.02,0.0,20.71,0.0,30.02,30.2
2007-05-27,50.0,80.96,33.08,48.92,0.0,14.96,0.0,29.94,30.09
2007-05-28,55.04,82.04,35.06,48.92,0.0,20.71,0.0,29.81,29.98
2007-05-29,46.04,69.98,41.0,48.92,0.0,27.62,0.53,29.87,30.16
2007-05-30,42.98,64.04,39.02,44.96,0.0,13.81,0.0,30.07,30.18
2007-05-31,48.02,75.02,28.04,44.96,4.6,20.71,0.0,29.86,30.09
2007-06-01,44.96,66.92,37.94,44.96,3.45,13.81,0.0,29.96,30.07
2007-06-02,48.02,71.96,42.08,46.04,0.0,14.99,0.0,30.06,30.15
2007-06-03,50.0,73.94,42.08,48.92,0.0,21.92,0.05,30.09,30.15
2007-06-04,48.02,77.0,37.94,46.94,0.0,13.81,0.0,30.07,30.14
2007-06-05,51.08,82.94,41.0,51.08,0.0,18.41,0.0,29.64,30.09
2007-06-06,53.96,82.94,15.98,44.96,11.51,36.82,0.0,29.26,29.61
2007-06-07,39.02,66.92,19.94,33.08,6.9,29.92,0.0,29.42,30.16
2007-06-08,32.0,73.04,28.04,39.02,4.6,14.96,0.0,30.01,30.2
2007-06-09,48.92,82.94,35.06,44.96,4.6,12.66,0.0,30.02,30.14
2007-06-10,53.96,89.06,24.08,44.06,0.0,18.41,0.0,29.92,30.05
2007-06-11,60.08,91.04,24.98,46.04,0.0,32.22,0.0,29.91,30.0
2007-06-12,57.02,69.98,44.06,57.02,0.0,32.22,0.46,29.94,30.15
2007-06-13,51.98,75.02,37.94,51.98,3.45,19.56,0.0,30.15,30.23
2007-06-14,51.08,80.96,39.02,48.92,0.0,14.96,0.0,29.98,30.18
2007-06-15,53.06,87.08,41.0,55.94,0.0,16.11,0.0,30.01,30.11
2007-06-16,60.08,91.94,39.92,53.96,6.9,23.02,0.0,29.99,30.11
2007-06-17,60.98,93.02,28.04,53.06,0.0,27.62,0.0,29.7,29.98
2007-06-18,48.92,80.06,28.04,46.04,5.75,23.02,0.0,29.85,30.04
2007-06-19,57.02,89.06,30.02,51.98,3.36,16.11,0.0,30.05,30.21
2007-06-20,60.08,96.08,19.04,55.04,0.0,20.71,0.0,30.12,30.24
2007-06-21,62.06,96.98,19.04,44.06,0.0,28.77,0.0,30.07,30.13
2007-06-22,55.94,89.96,39.02,51.08,0.0,32.22,0.0,30.06,30.2
2007-06-23,51.98,91.94,30.92,46.94,3.45,12.66,0.0,29.96,30.13
2007-06-24,64.04,96.98,26.96,46.4,0.0,21.86,0.0,29.88,29.98
2007-06-25,64.94,98.96,23.0,46.04,3.45,26.47,0.0,29.93,30.05
2007-06-26,60.08,78.08,35.96,60.08,3.45,27.62,0.0,30.13,30.36
2007-06-27,55.4,80.06,48.92,57.92,0.0,11.51,0.0,30.22,30.35
2007-06-28,55.94,84.92,44.6,55.94,3.45,16.11,0.02,30.16,30.26
2007-06-29,57.02,89.96,48.02,55.04,3.45,19.56,0.0,30.06,30.19
2007-06-30,57.02,95.0,32.0,55.04,0.0,18.41,0.05,30.03,30.12
2007-07-01,57.02,98.06,28.94,57.92,0.0,35.67,0.0,30.05,30.22
2007-07-02,60.98,98.96,26.96,55.94,3.45,23.02,0.0,30.04,30.21
2007-07-03,64.04,95.0,32.0,55.04,0.0,24.17,0.0,30.08,30.29
2007-07-04,60.98,89.06,39.92,59.0,0.0,19.56,0.0,30.24,30.33
2007-07-05,60.08,87.98,39.92,55.04,3.45,16.11,0.0,30.25,30.36
2007-07-06,60.08,91.04,33.08,46.04,3.36,17.26,0.0,30.17,30.33
2007-07-07,60.08,96.08,35.06,48.2,3.45,25.32,0.01,29.97,30.17
2007-07-08,62.96,89.96,37.94,50.0,0.0,33.37,0.0,29.98,30.11
2007-07-09,53.96,91.04,42.08,51.08,3.45,17.26,0.0,29.96,30.13
2007-07-10,60.8,78.98,44.96,55.94,0.0,29.92,0.0,29.97,30.32
2007-07-11,57.02,82.04,51.08,55.94,0.0,12.66,0.0,30.13,30.24
2007-07-12,55.94,82.94,46.04,55.94,0.0,35.67,0.0,30.17,30.29
2007-07-13,53.06,87.98,30.02,48.92,0.0,11.51,0.0,30.15,30.3
2007-07-14,64.04,89.96,35.96,48.02,4.6,17.26,0.0,30.18,30.27
2007-07-15,60.98,93.92,33.08,48.02,0.0,14.96,0.0,30.08,30.18
2007-07-16,64.04,96.98,30.02,42.98,3.45,17.26,0.0,30.06,30.14
2007-07-17,68.0,96.98,32.0,46.94,3.45,28.77,0.0,30.0,30.11
2007-07-18,69.98,96.08,39.92,48.92,4.6,21.86,0.0,30.03,30.13
2007-07-19,62.96,87.08,46.94,62.96,0.0,17.26,0.02,30.08,30.22
2007-07-20,64.94,89.96,46.94,62.06,0.0,16.11,0.0,30.04,30.17
2007-07-21,64.94,95.0,41.0,55.94,0.0,21.86,0.04,30.06,30.16
2007-07-22,64.94,96.08,37.94,53.96,3.45,16.11,0.0,30.14,30.26
2007-07-23,66.02,93.92,42.08,51.98,3.45,16.11,0.0,30.13,30.26
2007-07-24,66.92,93.02,41.0,53.96,3.45,17.26,0.0,29.98,30.18
2007-07-25,66.02,96.08,39.02,55.94,0.0,29.92,0.08,29.95,30.09
2007-07-26,60.98,84.92,51.08,57.92,0.0,13.81,0.0,30.08,30.2
2007-07-27,62.6,82.04,55.04,62.06,0.0,16.11,0.07,30.1,30.23
2007-07-28,62.06,80.06,57.02,64.4,0.0,20.71,0.21,30.11,30.2
2007-07-29,60.08,84.02,50.0,60.08,0.0,14.96,0.0,30.08,30.16
2007-07-30,62.06,87.98,48.92,60.08,3.45,19.56,0.0,30.03,30.13
2007-07-31,60.98,93.02,37.94,59.0,4.6,14.96,0.0,30.01,30.1
2007-08-01,62.96,89.96,44.96,62.06,3.45,28.77,0.0,30.05,30.3
2007-08-02,59.0,86.0,53.96,62.96,3.45,18.41,0.0,30.15,30.28
2007-08-03,62.96,91.94,51.8,64.94,0.0,25.32,0.16,30.04,30.23
2007-08-04,64.94,87.98,48.92,62.96,0.0,18.41,0.03,30.04,30.12
2007-08-05,62.06,89.96,44.96,60.98,0.0,17.26,0.16,30.0,30.09
2007-08-06,62.06,84.02,51.98,62.06,0.0,17.26,0.11,29.97,30.07
2007-08-07,60.98,82.04,51.98,62.06,3.45,10.36,0.44,29.97,30.07
2007-08-08,60.08,89.96,32.0,57.02,3.45,19.56,0.0,29.96,30.09
2007-08-09,64.04,93.92,37.94,51.98,3.45,21.86,0.0,30.06,30.19
2007-08-10,66.92,93.02,41.0,55.4,0.0,19.56,0.21,30.02,30.15
2007-08-11,62.06,89.96,33.98,55.04,5.75,17.26,0.0,30.09,30.27
2007-08-12,66.02,93.02,48.02,53.96,0.0,18.41,0.0,30.21,30.29
2007-08-13,66.92,98.96,39.92,51.98,3.45,17.26,0.0,30.17,30.27
2007-08-14,66.2,93.92,46.04,60.08,0.0,23.02,0.23,30.06,30.23
2007-08-15,62.96,84.92,51.08,60.98,0.0,14.96,0.03,30.11,30.2
2007-08-16,60.98,87.08,50.0,59.0,0.0,12.66,0.0,30.16,30.25
2007-08-17,60.98,91.04,44.96,60.08,0.0,21.86,0.0,30.07,30.2
2007-08-18,62.06,89.06,46.4,59.0,0.0,13.81,0.02,29.99,30.1
2007-08-19,62.06,93.02,46.04,57.02,3.45,23.02,0.0,29.98,30.1
2007-08-20,66.92,95.0,30.02,51.98,0.0,14.96,0.0,29.96,30.05
2007-08-21,64.04,96.08,28.04,48.02,0.0,12.66,0.0,29.95,30.09
2007-08-22,60.98,84.02,46.04,59.0,0.0,20.71,0.0,29.86,30.07
2007-08-23,57.02,71.96,51.08,57.92,0.0,25.32,0.33,29.95,30.08
2007-08-24,55.4,80.96,44.96,55.94,0.0,21.86,0.58,29.97,30.18
2007-08-25,53.06,87.98,44.06,55.94,0.0,18.41,0.0,30.0,30.17
2007-08-26,62.96,93.92,26.96,53.96,0.0,23.02,0.0,29.97,30.07
2007-08-27,62.96,89.06,42.98,60.08,4.6,27.62,0.03,29.97,30.13
2007-08-28,57.02,84.02,46.94,60.08,0.0,13.81,0.0,30.06,30.29
2007-08-29,57.2,80.06,53.06,59.0,0.0,23.02,0.0,30.28,30.36
2007-08-30,57.92,87.98,46.94,57.02,0.0,17.22,0.0,30.23,30.36
2007-08-31,62.06,91.04,37.04,55.04,0.0,14.99,0.43,30.13,30.26
2007-09-01,60.08,84.92,44.96,51.08,0.0,13.81,0.0,30.15,30.22
2007-09-02,60.98,87.98,42.08,53.06,0.0,17.26,0.0,30.17,30.27
2007-09-03,59.0,89.96,33.98,51.08,0.0,23.02,0.0,30.1,30.23
2007-09-04,60.08,87.08,42.08,48.02,0.0,13.81,0.0,29.88,30.1
2007-09-05,57.92,84.92,44.06,57.92,5.75,26.47,0.11,29.86,30.0
2007-09-06,55.94,82.94,39.92,57.02,0.0,19.56,0.0,29.93,30.11
2007-09-07,48.92,80.06,41.0,44.96,4.6,23.02,0.0,30.08,30.26
2007-09-08,53.06,84.02,30.92,44.96,0.0,20.71,0.0,30.08,30.35
2007-09-09,44.96,73.04,41.0,48.02,3.45,28.77,0.01,30.12,30.35
2007-09-10,46.04,60.08,42.08,46.94,0.0,12.66,0.06,30.25,30.43
2007-09-11,46.94,80.96,24.98,42.98,0.0,17.26,0.0,30.14,30.36
2007-09-12,53.06,84.92,24.98,37.94,0.0,16.11,0.0,29.98,30.13
2007-09-13,50.0,73.04,35.06,42.98,3.45,13.81,0.0,30.03,30.21
2007-09-14,44.96,73.04,37.94,46.94,4.6,16.11,0.0,30.17,30.3
2007-09-15,50.0,84.92,33.98,42.98,0.0,12.66,0.0,30.09,30.21
2007-09-16,59.0,86.0,35.96,51.08,0.0,31.07,0.0,29.98,30.15
2007-09-17,55.4,71.06,44.06,55.04,3.45,20.71,0.1,29.87,30.02
2007-09-18,48.92,77.0,23.0,42.98,4.6,19.56,0.0,29.92,30.1
2007-09-19,46.04,82.94,28.94,48.92,0.0,23.02,0.0,29.95,30.16
2007-09-20,50.0,87.98,28.04,53.06,0.0,19.56,0.0,29.86,30.04
2007-09-21,55.04,86.0,24.98,41.0,5.75,26.47,0.0,29.9,30.19
2007-09-22,55.04,87.08,30.92,48.92,4.6,29.92,0.0,29.92,30.15
2007-09-23,53.06,82.04,42.08,51.98,5.75,23.02,0.09,29.77,29.91
2007-09-24,44.6,55.94,41.0,50.0,0.0,20.71,0.1,29.89,30.23
2007-09-25,39.2,68.0,24.08,42.08,0.0,12.66,0.0,30.11,30.28
2007-09-26,42.98,73.04,15.98,37.94,0.0,10.36,0.0,30.08,30.18
2007-09-27,42.08,73.94,23.0,28.04,0.0,16.11,0.0,30.14,30.33
2007-09-28,51.98,80.96,24.08,42.08,4.6,27.62,0.0,29.85,30.12
2007-09-29,53.96,82.04,24.98,42.08,3.45,27.62,0.0,29.7,29.84
2007-09-30,42.98,66.92,23.0,41.0,0.0,23.02,0.07,29.8,30.26
2007-10-01,42.98,77.0,15.08,37.94,0.0,20.71,0.0,29.92,30.22
2007-10-02,50.0,71.06,17.06,37.4,0.0,21.92,0.0,29.91,30.15
2007-10-03,44.06,82.4,8.06,28.04,0.0,18.41,0.0,29.82,30.04
2007-10-04,44.06,82.04,19.04,30.92,3.45,23.02,0.0,29.76,29.95
2007-10-05,50.0,84.02,30.02,37.04,4.6,25.32,0.0,29.75,29.83
2007-10-06,46.04,86.0,15.08,39.92,9.21,31.07,0.0,29.58,29.96
2007-10-07,37.04,55.94,26.06,37.94,4.6,12.66,0.06,29.97,30.15
2007-10-08,32.0,71.96,24.08,33.08,3.45,12.66,0.0,30.13,30.28
2007-10-09,39.92,77.0,19.94,30.92,0.0,14.99,0.0,30.22,30.33
2007-10-10,44.06,78.98,23.0,32.0,3.45,21.86,0.0,29.99,30.21
2007-10-11,46.04,78.08,28.94,42.08,0.0,16.11,0.0,29.95,30.06
2007-10-12,44.06,64.94,30.92,48.92,0.0,17.26,0.0,29.82,30.01
2007-10-13,42.08,57.92,39.02,50.0,0.0,23.02,2.48,29.77,29.94
2007-10-14,37.94,44.6,35.96,39.92,4.6,14.96,0.24,29.91,30.1
2007-10-15,37.04,57.92,30.02,37.94,0.0,10.36,0.01,29.88,30.07
2007-10-16,35.06,69.08,23.0,42.08,0.0,13.81,0.0,29.59,29.87
2007-10-17,44.06,57.92,24.08,37.4,3.45,31.07,0.0,29.47,29.6
2007-10-18,39.02,55.04,12.02,23.0,0.0,23.02,0.0,29.6,29.88
2007-10-19,44.96,71.96,23.0,33.08,3.45,19.56,0.0,29.8,29.94
2007-10-20,37.04,80.06,15.08,37.4,4.6,33.37,0.02,29.48,29.79
2007-10-21,32.0,41.0,19.94,35.6,0.0,21.86,0.18,29.78,30.44
2007-10-22,28.04,51.08,10.04,24.98,0.0,14.96,0.0,30.32,30.46
2007-10-23,37.94,66.92,24.98,33.08,3.45,13.81,0.0,30.34,30.53
2007-10-24,42.08,75.92,15.08,33.08,0.0,23.04,0.0,30.24,30.52
2007-10-25,48.02,78.98,8.06,30.02,0.0,16.11,0.0,30.04,30.22
2007-10-26,39.92,53.06,24.08,37.04,3.45,16.11,0.0,30.05,30.46
2007-10-27,33.08,53.06,28.04,33.98,0.0,12.66,0.0,30.41,30.52
2007-10-28,33.08,69.98,21.02,35.96,0.0,11.51,0.0,30.38,30.45
2007-10-29,42.08,73.04,21.02,28.94,0.0,14.96,0.0,30.16,30.41
2007-10-30,39.92,73.04,23.0,35.96,6.9,27.62,0.0,29.93,30.23
2007-10-31,33.08,46.94,26.06,32.0,0.0,19.56,0.01,30.24,30.42
2007-11-01,32.0,62.96,21.02,32.0,0.0,9.21,0.0,30.0,30.23
2007-11-02,28.94,48.92,15.08,24.08,3.45,20.71,0.0,30.1,30.41
2007-11-03,30.02,66.02,12.02,19.04,0.0,12.66,0.0,30.18,30.28
2007-11-04,42.08,73.94,8.06,17.96,5.75,21.86,0.0,30.04,30.23
2007-11-05,26.96,55.94,8.96,28.4,0.0,17.26,0.0,30.06,30.38
2007-11-06,24.08,55.04,19.94,24.98,0.0,11.51,0.0,30.19,30.34
2007-11-07,30.02,71.06,5.0,23.0,4.6,14.96,0.0,30.09,30.19
2007-11-08,39.92,69.98,8.96,17.96,0.0,18.41,0.0,30.04,30.13
2007-11-09,37.04,69.08,8.96,17.96,0.0,13.81,0.0,29.97,30.15
2007-11-10,48.92,69.98,12.92,28.04,0.0,17.26,0.0,29.84,29.98
2007-11-11,37.94,69.08,19.94,30.92,0.0,18.41,0.0,29.82,30.11
2007-11-12,33.98,51.98,26.96,35.06,0.0,19.56,0.0,30.01,30.35
2007-11-13,35.06,69.08,15.98,30.02,5.75,26.47,0.0,29.82,30.11
2007-11-14,21.02,39.92,12.02,26.96,0.0,12.66,0.0,30.15,30.42
2007-11-15,19.94,64.94,8.96,17.06,0.0,13.81,0.0,30.02,30.4
2007-11-16,39.92,68.0,17.06,24.08,0.0,24.17,0.0,29.88,30.01
2007-11-17,37.94,57.02,21.02,28.94,0.0,13.81,0.0,29.98,30.03
2007-11-18,42.98,68.0,17.06,26.96,4.6,13.81,0.0,29.98,30.08
2007-11-19,48.92,75.92,12.02,19.04,0.0,21.92,0.0,29.84,30.03
2007-11-20,26.6,50.0,10.94,28.4,3.45,16.11,0.0,29.82,30.1
2007-11-21,10.04,26.6,6.98,21.92,0.0,11.51,0.13,30.11,30.31
2007-11-22,10.4,28.94,8.6,21.02,0.0,10.36,0.01,30.17,30.34
2007-11-23,15.08,23.0,6.98,21.02,0.0,13.81,0.0,29.98,30.15
2007-11-24,14.0,41.0,6.08,15.98,5.82,14.99,0.0,29.91,30.09
2007-11-25,24.08,55.94,12.02,23.0,0.0,13.87,0.0,29.88,30.04
2007-11-26,24.08,42.08,15.98,24.08,0.0,12.66,0.0,29.99,30.22
2007-11-27,21.02,64.04,3.02,26.06,0.0,20.71,0.0,29.72,30.11
2007-11-28,19.04,35.06,3.92,24.98,3.45,16.11,0.06,29.9,30.23
2007-11-29,15.98,44.96,10.04,19.94,0.0,12.66,0.0,29.92,30.14
2007-11-30,12.02,30.02,8.06,15.08,0.0,10.36,0.0,29.6,30.2
2007-12-01,19.04,35.96,14.0,26.96,0.0,13.81,0.05,29.4,29.77
2007-12-02,19.04,44.06,3.92,21.92,0.0,16.11,0.0,29.78,30.29
2007-12-03,28.04,62.06,10.04,21.02,0.0,13.81,0.0,30.19,30.29
2007-12-04,42.98,69.98,12.02,26.06,6.9,27.62,0.0,30.01,30.18
2007-12-05,30.92,50.0,21.92,26.96,0.0,18.41,0.0,29.79,30.1
2007-12-06,35.06,51.08,19.94,33.98,3.45,23.02,0.01,29.73,29.84
2007-12-07,26.96,37.94,26.06,32.0,5.75,16.11,0.05,29.73,29.9
2007-12-08,6.08,28.4,3.92,28.4,0.0,14.96,0.13,29.88,30.14
2007-12-09,1.4,28.04,-0.94,17.06,0.0,18.41,0.0,30.01,30.13
2007-12-10,21.92,39.02,8.96,21.92,3.45,14.96,0.0,29.84,30.05
2007-12-11,12.02,23.0,8.96,21.2,0.0,12.66,0.09,30.06,30.19
2007-12-12,8.96,37.94,6.08,19.94,0.0,12.66,0.0,29.89,30.13
2007-12-13,12.92,32.0,8.96,17.96,4.6,24.17,0.0,30.01,30.12
2007-12-14,8.96,19.94,6.98,17.6,0.0,18.41,0.01,29.98,30.16
2007-12-15,6.08,28.04,-2.92,6.08,0.0,12.66,0.0,29.97,30.13
2007-12-16,15.08,42.98,5.0,19.04,3.45,16.11,0.0,29.97,30.07
2007-12-17,14.0,50.0,5.0,21.02,0.0,14.96,0.0,29.75,29.94
2007-12-18,24.98,44.06,12.02,21.02,0.0,13.81,0.0,29.89,30.04
2007-12-19,23.0,42.08,15.08,23.0,0.0,16.11,0.0,29.82,29.88
